run_uuid,hostname,run_num,total_runs,exp_command,exp_number,order_number,order_type,time_start,time_stop,completion_status,result
aae1d49e-2bff-11ec-969c-d34c156086f0,hp133.utah.cloudlab.us,45,50,./cmd_get_test.sh,1,1,fixed,12.832823669,12.887174077,Success,131575.170681251
aae1d49e-2bff-11ec-969c-d34c156086f0,hp133.utah.cloudlab.us,45,50,./get_hits_test.sh,2,2,fixed,12.887372131,12.942172354,Success,69491.2428019138
aba0c0d8-2c00-11ec-969c-d34c156086f0,hp133.utah.cloudlab.us,46,50,./cmd_set_test.sh,0,0,fixed,13.009035779,13.061931241,Success,50347.9847751993
aba0c0d8-2c00-11ec-969c-d34c156086f0,hp133.utah.cloudlab.us,46,50,./cmd_get_test.sh,1,1,fixed,13.062130415,13.11556631,Success,131813.007587888
aba0c0d8-2c00-11ec-969c-d34c156086f0,hp133.utah.cloudlab.us,46,50,./get_hits_test.sh,2,2,fixed,13.115764371,13.170308013,Success,69112.8680419548
ac633de2-2c01-11ec-969c-d34c156086f0,hp133.utah.cloudlab.us,47,50,./cmd_set_test.sh,0,0,fixed,13.208435099,13.260809244,Success,50654.4008544169
ac633de2-2c01-11ec-969c-d34c156086f0,hp133.utah.cloudlab.us,47,50,./cmd_get_test.sh,1,1,fixed,13.261033796,13.311163945,Success,133302.007090368
ac633de2-2c01-11ec-969c-d34c156086f0,hp133.utah.cloudlab.us,47,50,./get_hits_test.sh,2,2,fixed,13.31136222,13.365909317,Success,75123.305608233
ad1eaef0-2c02-11ec-969c-d34c156086f0,hp133.utah.cloudlab.us,48,50,./cmd_set_test.sh,0,0,fixed,13.404940421,13.45896467,Success,48137.4002482719
ad1eaef0-2c02-11ec-969c-d34c156086f0,hp133.utah.cloudlab.us,48,50,./cmd_get_test.sh,1,1,fixed,13.459168124,13.514018586,Success,126953.28543978
ad1eaef0-2c02-11ec-969c-d34c156086f0,hp133.utah.cloudlab.us,48,50,./get_hits_test.sh,2,2,fixed,13.514219002,13.567993432,Success,71110.5190502408
addabb30-2c03-11ec-969c-d34c156086f0,hp133.utah.cloudlab.us,49,50,./cmd_set_test.sh,0,0,fixed,13.60461444,13.65812091,Success,49586.0088472999
addabb30-2c03-11ec-969c-d34c156086f0,hp133.utah.cloudlab.us,49,50,./cmd_get_test.sh,1,1,fixed,13.658316061,13.711839055,Success,126242.859996316
addabb30-2c03-11ec-969c-d34c156086f0,hp133.utah.cloudlab.us,49,50,./get_hits_test.sh,2,2,fixed,13.71203306,13.764912862,Success,70876.0260257839
ae9639e0-2c04-11ec-969c-d34c156086f0,hp133.utah.cloudlab.us,0,50,./get_hits_test.sh,2,0,random,13.801684707,13.856367613,Success,64638.060760443
ae9639e0-2c04-11ec-969c-d34c156086f0,hp133.utah.cloudlab.us,0,50,./cmd_get_test.sh,1,1,random,13.856566817,13.907113593,Success,130536.668377953
ae9639e0-2c04-11ec-969c-d34c156086f0,hp133.utah.cloudlab.us,0,50,./cmd_set_test.sh,0,2,random,13.907311771,13.960949092,Success,52140.7257017239
af57f958-2c05-11ec-969c-d34c156086f0,hp133.utah.cloudlab.us,1,50,./cmd_set_test.sh,0,0,random,13.999898684,14.053044588,Success,49428.7846162765
af57f958-2c05-11ec-969c-d34c156086f0,hp133.utah.cloudlab.us,1,50,./cmd_get_test.sh,1,1,random,14.053244419,14.105283675,Success,125872.368858186
af57f958-2c05-11ec-969c-d34c156086f0,hp133.utah.cloudlab.us,1,50,./get_hits_test.sh,2,2,random,14.105485649,14.157966074,Success,63632.6072106386
b0154246-2c06-11ec-969c-d34c156086f0,hp133.utah.cloudlab.us,2,50,./cmd_get_test.sh,1,0,random,14.196084641,14.248864845,Success,130747.152956622
