run_uuid,hostname,run_num,total_runs,exp_command,exp_number,order_number,order_type,time_start,time_stop,completion_status,result
1ab7dbdf-2fce-11ec-98bc-1458d0584f82,hp065.utah.cloudlab.us,95,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b bt -t MT -s 100 -u 200,1,1,fixed,19.732072531,19.742672607,Success,6.864
1ab7dbdf-2fce-11ec-98bc-1458d0584f82,hp065.utah.cloudlab.us,95,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b cg -t MT -s 100 -u 200,2,2,fixed,19.742997683,19.756469874,Success,10.915
1ab7dbdf-2fce-11ec-98bc-1458d0584f82,hp065.utah.cloudlab.us,95,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ep -t MT -s 100 -u 200,3,3,fixed,19.756763969,19.764165389,Success,1.941
1ab7dbdf-2fce-11ec-98bc-1458d0584f82,hp065.utah.cloudlab.us,95,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ft -t MT -s 100 -u 200,4,4,fixed,19.764449836,19.773960611,Success,4.907
1ab7dbdf-2fce-11ec-98bc-1458d0584f82,hp065.utah.cloudlab.us,95,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b is -t MT -s 100 -u 200,5,5,fixed,19.77425042,19.815014602,Success,27.949
1ab7dbdf-2fce-11ec-98bc-1458d0584f82,hp065.utah.cloudlab.us,95,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b lu -t MT -s 100 -u 200,6,6,fixed,19.815371737,19.823930518,Success,3.580
1ab7dbdf-2fce-11ec-98bc-1458d0584f82,hp065.utah.cloudlab.us,95,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b mg -t MT -s 100 -u 200,7,7,fixed,19.824214134,19.838077726,Success,10.401
1ab7dbdf-2fce-11ec-98bc-1458d0584f82,hp065.utah.cloudlab.us,95,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b sp -t MT -s 100 -u 200,8,8,fixed,19.838371936,19.847442358,Success,4.491
1ab7dbdf-2fce-11ec-98bc-1458d0584f82,hp065.utah.cloudlab.us,95,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ua -t MT -s 100 -u 200,9,9,fixed,19.84772921,19.856220684,Success,3.603
e4582266-2fce-11ec-8ab0-1458d0584f82,hp065.utah.cloudlab.us,96,240,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200,0,0,fixed,19.907880097,19.935936566,Success,"33787.18,33717.60,37951.77,38093.85"
e4582266-2fce-11ec-8ab0-1458d0584f82,hp065.utah.cloudlab.us,96,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b bt -t MT -s 100 -u 200,1,1,fixed,19.93624756,19.946785228,Success,6.876
e4582266-2fce-11ec-8ab0-1458d0584f82,hp065.utah.cloudlab.us,96,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b cg -t MT -s 100 -u 200,2,2,fixed,19.947075815,19.960465884,Success,10.898
e4582266-2fce-11ec-8ab0-1458d0584f82,hp065.utah.cloudlab.us,96,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ep -t MT -s 100 -u 200,3,3,fixed,19.960757764,19.968178364,Success,1.946
e4582266-2fce-11ec-8ab0-1458d0584f82,hp065.utah.cloudlab.us,96,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ft -t MT -s 100 -u 200,4,4,fixed,19.968496263,19.978013979,Success,4.911
e4582266-2fce-11ec-8ab0-1458d0584f82,hp065.utah.cloudlab.us,96,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b is -t MT -s 100 -u 200,5,5,fixed,19.97830029,20.019344036,Success,27.954
e4582266-2fce-11ec-8ab0-1458d0584f82,hp065.utah.cloudlab.us,96,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b lu -t MT -s 100 -u 200,6,6,fixed,20.019666902,20.028169079,Success,3.515
e4582266-2fce-11ec-8ab0-1458d0584f82,hp065.utah.cloudlab.us,96,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b mg -t MT -s 100 -u 200,7,7,fixed,20.028462742,20.042748038,Success,10.414
e4582266-2fce-11ec-8ab0-1458d0584f82,hp065.utah.cloudlab.us,96,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b sp -t MT -s 100 -u 200,8,8,fixed,20.043040093,20.052116293,Success,4.474
e4582266-2fce-11ec-8ab0-1458d0584f82,hp065.utah.cloudlab.us,96,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ua -t MT -s 100 -u 200,9,9,fixed,20.052397618,20.060916977,Success,3.591
af1d4135-2fcf-11ec-acdf-1458d0584f82,hp065.utah.cloudlab.us,97,240,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200,0,0,fixed,20.111341246,20.139485959,Success,"34042.70,33927.67,38243.26,38354.27"
af1d4135-2fcf-11ec-acdf-1458d0584f82,hp065.utah.cloudlab.us,97,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b bt -t MT -s 100 -u 200,1,1,fixed,20.139772571,20.150415209,Success,6.836
af1d4135-2fcf-11ec-acdf-1458d0584f82,hp065.utah.cloudlab.us,97,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b cg -t MT -s 100 -u 200,2,2,fixed,20.150740119,20.164653843,Success,10.896
af1d4135-2fcf-11ec-acdf-1458d0584f82,hp065.utah.cloudlab.us,97,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ep -t MT -s 100 -u 200,3,3,fixed,20.164993669,20.172410325,Success,1.969
af1d4135-2fcf-11ec-acdf-1458d0584f82,hp065.utah.cloudlab.us,97,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ft -t MT -s 100 -u 200,4,4,fixed,20.172720602,20.182227961,Success,4.903
af1d4135-2fcf-11ec-acdf-1458d0584f82,hp065.utah.cloudlab.us,97,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b is -t MT -s 100 -u 200,5,5,fixed,20.182517149,20.223187864,Success,27.793
af1d4135-2fcf-11ec-acdf-1458d0584f82,hp065.utah.cloudlab.us,97,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b lu -t MT -s 100 -u 200,6,6,fixed,20.223524091,20.231979094,Success,3.535
af1d4135-2fcf-11ec-acdf-1458d0584f82,hp065.utah.cloudlab.us,97,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b mg -t MT -s 100 -u 200,7,7,fixed,20.232297805,20.245813227,Success,10.414
af1d4135-2fcf-11ec-acdf-1458d0584f82,hp065.utah.cloudlab.us,97,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b sp -t MT -s 100 -u 200,8,8,fixed,20.246111857,20.255626875,Success,4.526
af1d4135-2fcf-11ec-acdf-1458d0584f82,hp065.utah.cloudlab.us,97,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ua -t MT -s 100 -u 200,9,9,fixed,20.255969952,20.264451144,Success,3.586
7882dfe1-2fd0-11ec-ac97-1458d0584f82,hp065.utah.cloudlab.us,98,240,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200,0,0,fixed,20.314855122,20.342953985,Success,"33950.93,33855.71,38111.31,38227.99"
7882dfe1-2fd0-11ec-ac97-1458d0584f82,hp065.utah.cloudlab.us,98,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b bt -t MT -s 100 -u 200,1,1,fixed,20.343238768,20.353806416,Success,6.833
7882dfe1-2fd0-11ec-ac97-1458d0584f82,hp065.utah.cloudlab.us,98,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b cg -t MT -s 100 -u 200,2,2,fixed,20.354103337,20.36759484,Success,10.884
7882dfe1-2fd0-11ec-ac97-1458d0584f82,hp065.utah.cloudlab.us,98,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ep -t MT -s 100 -u 200,3,3,fixed,20.367887045,20.375432455,Success,1.943
7882dfe1-2fd0-11ec-ac97-1458d0584f82,hp065.utah.cloudlab.us,98,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ft -t MT -s 100 -u 200,4,4,fixed,20.375721012,20.385238555,Success,4.894
7882dfe1-2fd0-11ec-ac97-1458d0584f82,hp065.utah.cloudlab.us,98,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b is -t MT -s 100 -u 200,5,5,fixed,20.385561171,20.427093816,Success,27.988
7882dfe1-2fd0-11ec-ac97-1458d0584f82,hp065.utah.cloudlab.us,98,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b lu -t MT -s 100 -u 200,6,6,fixed,20.427395448,20.435876569,Success,3.508
7882dfe1-2fd0-11ec-ac97-1458d0584f82,hp065.utah.cloudlab.us,98,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b mg -t MT -s 100 -u 200,7,7,fixed,20.436168839,20.449730871,Success,10.416
7882dfe1-2fd0-11ec-ac97-1458d0584f82,hp065.utah.cloudlab.us,98,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b sp -t MT -s 100 -u 200,8,8,fixed,20.4500249,20.459085469,Success,4.506
7882dfe1-2fd0-11ec-ac97-1458d0584f82,hp065.utah.cloudlab.us,98,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ua -t MT -s 100 -u 200,9,9,fixed,20.459372763,20.467903896,Success,3.568
4205c4d6-2fd1-11ec-8742-1458d0584f82,hp065.utah.cloudlab.us,99,240,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200,0,0,fixed,20.518711812,20.54719457,Success,"33878.50,33808.75,38070.46,38160.10"
4205c4d6-2fd1-11ec-8742-1458d0584f82,hp065.utah.cloudlab.us,99,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b bt -t MT -s 100 -u 200,1,1,fixed,20.547481693,20.558061321,Success,6.830
4205c4d6-2fd1-11ec-8742-1458d0584f82,hp065.utah.cloudlab.us,99,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b cg -t MT -s 100 -u 200,2,2,fixed,20.558349778,20.571890194,Success,10.899
4205c4d6-2fd1-11ec-8742-1458d0584f82,hp065.utah.cloudlab.us,99,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ep -t MT -s 100 -u 200,3,3,fixed,20.57217844,20.57960646,Success,1.969
4205c4d6-2fd1-11ec-8742-1458d0584f82,hp065.utah.cloudlab.us,99,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ft -t MT -s 100 -u 200,4,4,fixed,20.579892105,20.589663962,Success,4.911
4205c4d6-2fd1-11ec-8742-1458d0584f82,hp065.utah.cloudlab.us,99,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b is -t MT -s 100 -u 200,5,5,fixed,20.589963389,20.631400462,Success,27.891
4205c4d6-2fd1-11ec-8742-1458d0584f82,hp065.utah.cloudlab.us,99,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b lu -t MT -s 100 -u 200,6,6,fixed,20.631715465,20.640309251,Success,3.551
4205c4d6-2fd1-11ec-8742-1458d0584f82,hp065.utah.cloudlab.us,99,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b mg -t MT -s 100 -u 200,7,7,fixed,20.640596851,20.654191733,Success,10.417
4205c4d6-2fd1-11ec-8742-1458d0584f82,hp065.utah.cloudlab.us,99,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b sp -t MT -s 100 -u 200,8,8,fixed,20.654485602,20.663514168,Success,4.447
4205c4d6-2fd1-11ec-8742-1458d0584f82,hp065.utah.cloudlab.us,99,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ua -t MT -s 100 -u 200,9,9,fixed,20.663796696,20.672332135,Success,3.593
31c4a63d-2fd2-11ec-ac29-1458d0584f82,hp065.utah.cloudlab.us,100,240,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200,0,0,fixed,20.712256006,20.740446178,Success,"33834.51,33748.22,38006.97,38140.24"
31c4a63d-2fd2-11ec-ac29-1458d0584f82,hp065.utah.cloudlab.us,100,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b bt -t MT -s 100 -u 200,1,1,fixed,20.740746572,20.751423818,Success,6.839
31c4a63d-2fd2-11ec-ac29-1458d0584f82,hp065.utah.cloudlab.us,100,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b cg -t MT -s 100 -u 200,2,2,fixed,20.751718614,20.765180448,Success,10.886
31c4a63d-2fd2-11ec-ac29-1458d0584f82,hp065.utah.cloudlab.us,100,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ep -t MT -s 100 -u 200,3,3,fixed,20.76549091,20.773022869,Success,1.951
31c4a63d-2fd2-11ec-ac29-1458d0584f82,hp065.utah.cloudlab.us,100,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ft -t MT -s 100 -u 200,4,4,fixed,20.773320196,20.783033481,Success,4.904
31c4a63d-2fd2-11ec-ac29-1458d0584f82,hp065.utah.cloudlab.us,100,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b is -t MT -s 100 -u 200,5,5,fixed,20.783327485,20.824915114,Success,27.986
31c4a63d-2fd2-11ec-ac29-1458d0584f82,hp065.utah.cloudlab.us,100,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b lu -t MT -s 100 -u 200,6,6,fixed,20.825245733,20.833774858,Success,3.552
31c4a63d-2fd2-11ec-ac29-1458d0584f82,hp065.utah.cloudlab.us,100,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b mg -t MT -s 100 -u 200,7,7,fixed,20.834077407,20.847604446,Success,10.409
31c4a63d-2fd2-11ec-ac29-1458d0584f82,hp065.utah.cloudlab.us,100,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b sp -t MT -s 100 -u 200,8,8,fixed,20.847897834,20.856952877,Success,4.426
31c4a63d-2fd2-11ec-ac29-1458d0584f82,hp065.utah.cloudlab.us,100,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ua -t MT -s 100 -u 200,9,9,fixed,20.85725482,20.865764976,Success,3.583
ed7f5aa1-2fd2-11ec-8ec7-1458d0584f82,hp065.utah.cloudlab.us,101,240,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200,0,0,fixed,20.916066043,20.946217512,Success,"33830.80,33735.41,37974.32,38214.67"
ed7f5aa1-2fd2-11ec-8ec7-1458d0584f82,hp065.utah.cloudlab.us,101,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b bt -t MT -s 100 -u 200,1,1,fixed,20.946505427,20.957356826,Success,6.865
ed7f5aa1-2fd2-11ec-8ec7-1458d0584f82,hp065.utah.cloudlab.us,101,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b cg -t MT -s 100 -u 200,2,2,fixed,20.95766116,20.971038101,Success,10.888
ed7f5aa1-2fd2-11ec-8ec7-1458d0584f82,hp065.utah.cloudlab.us,101,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ep -t MT -s 100 -u 200,3,3,fixed,20.971367387,20.978852322,Success,1.947
ed7f5aa1-2fd2-11ec-8ec7-1458d0584f82,hp065.utah.cloudlab.us,101,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ft -t MT -s 100 -u 200,4,4,fixed,20.979184089,20.988710125,Success,4.917
ed7f5aa1-2fd2-11ec-8ec7-1458d0584f82,hp065.utah.cloudlab.us,101,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b is -t MT -s 100 -u 200,5,5,fixed,20.988999885,21.029468452,Success,27.862
ed7f5aa1-2fd2-11ec-8ec7-1458d0584f82,hp065.utah.cloudlab.us,101,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b lu -t MT -s 100 -u 200,6,6,fixed,21.029772459,21.038243407,Success,3.552
ed7f5aa1-2fd2-11ec-8ec7-1458d0584f82,hp065.utah.cloudlab.us,101,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b mg -t MT -s 100 -u 200,7,7,fixed,21.0385242,21.052079326,Success,10.426
ed7f5aa1-2fd2-11ec-8ec7-1458d0584f82,hp065.utah.cloudlab.us,101,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b sp -t MT -s 100 -u 200,8,8,fixed,21.052400263,21.061473574,Success,4.509
ed7f5aa1-2fd2-11ec-8ec7-1458d0584f82,hp065.utah.cloudlab.us,101,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ua -t MT -s 100 -u 200,9,9,fixed,21.061773272,21.070352619,Success,3.610
b6fd658b-2fd3-11ec-9720-1458d0584f82,hp065.utah.cloudlab.us,102,240,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200,0,0,fixed,21.121146086,21.14952227,Success,"33949.45,33845.33,38115.01,38258.43"
b6fd658b-2fd3-11ec-9720-1458d0584f82,hp065.utah.cloudlab.us,102,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b bt -t MT -s 100 -u 200,1,1,fixed,21.149806632,21.160304059,Success,6.864
b6fd658b-2fd3-11ec-9720-1458d0584f82,hp065.utah.cloudlab.us,102,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b cg -t MT -s 100 -u 200,2,2,fixed,21.16059454,21.173837977,Success,10.931
b6fd658b-2fd3-11ec-9720-1458d0584f82,hp065.utah.cloudlab.us,102,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ep -t MT -s 100 -u 200,3,3,fixed,21.174124489,21.181592895,Success,1.942
b6fd658b-2fd3-11ec-9720-1458d0584f82,hp065.utah.cloudlab.us,102,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ft -t MT -s 100 -u 200,4,4,fixed,21.181877623,21.191423422,Success,4.911
b6fd658b-2fd3-11ec-9720-1458d0584f82,hp065.utah.cloudlab.us,102,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b is -t MT -s 100 -u 200,5,5,fixed,21.191714475,21.232776421,Success,27.837
b6fd658b-2fd3-11ec-9720-1458d0584f82,hp065.utah.cloudlab.us,102,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b lu -t MT -s 100 -u 200,6,6,fixed,21.233078204,21.241552744,Success,3.561
b6fd658b-2fd3-11ec-9720-1458d0584f82,hp065.utah.cloudlab.us,102,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b mg -t MT -s 100 -u 200,7,7,fixed,21.241833924,21.255468956,Success,10.399
b6fd658b-2fd3-11ec-9720-1458d0584f82,hp065.utah.cloudlab.us,102,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b sp -t MT -s 100 -u 200,8,8,fixed,21.255764248,21.264878863,Success,4.540
b6fd658b-2fd3-11ec-9720-1458d0584f82,hp065.utah.cloudlab.us,102,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ua -t MT -s 100 -u 200,9,9,fixed,21.265160007,21.273544548,Success,3.576
a6a7003d-2fd4-11ec-bb60-1458d0584f82,hp065.utah.cloudlab.us,103,240,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200,0,0,fixed,21.31467983,21.343407855,Success,"33890.15,33807.14,38067.42,38191.17"
a6a7003d-2fd4-11ec-bb60-1458d0584f82,hp065.utah.cloudlab.us,103,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b bt -t MT -s 100 -u 200,1,1,fixed,21.343701824,21.355319591,Success,6.861
a6a7003d-2fd4-11ec-bb60-1458d0584f82,hp065.utah.cloudlab.us,103,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b cg -t MT -s 100 -u 200,2,2,fixed,21.355621438,21.369418523,Success,10.917
a6a7003d-2fd4-11ec-bb60-1458d0584f82,hp065.utah.cloudlab.us,103,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ep -t MT -s 100 -u 200,3,3,fixed,21.369714802,21.3771631,Success,1.941
a6a7003d-2fd4-11ec-bb60-1458d0584f82,hp065.utah.cloudlab.us,103,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ft -t MT -s 100 -u 200,4,4,fixed,21.37744879,21.386842041,Success,4.916
a6a7003d-2fd4-11ec-bb60-1458d0584f82,hp065.utah.cloudlab.us,103,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b is -t MT -s 100 -u 200,5,5,fixed,21.387130899,21.427608338,Success,27.865
a6a7003d-2fd4-11ec-bb60-1458d0584f82,hp065.utah.cloudlab.us,103,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b lu -t MT -s 100 -u 200,6,6,fixed,21.427909929,21.436457167,Success,3.552
a6a7003d-2fd4-11ec-bb60-1458d0584f82,hp065.utah.cloudlab.us,103,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b mg -t MT -s 100 -u 200,7,7,fixed,21.436743243,21.450208795,Success,10.418
a6a7003d-2fd4-11ec-bb60-1458d0584f82,hp065.utah.cloudlab.us,103,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b sp -t MT -s 100 -u 200,8,8,fixed,21.450498719,21.459997098,Success,4.499
a6a7003d-2fd4-11ec-bb60-1458d0584f82,hp065.utah.cloudlab.us,103,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ua -t MT -s 100 -u 200,9,9,fixed,21.46031431,21.469152601,Success,3.581
626853b7-2fd5-11ec-b58e-1458d0584f82,hp065.utah.cloudlab.us,104,240,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200,0,0,fixed,21.520036457,21.548140441,Success,"33859.16,33766.33,38032.54,38108.98"
626853b7-2fd5-11ec-b58e-1458d0584f82,hp065.utah.cloudlab.us,104,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b bt -t MT -s 100 -u 200,1,1,fixed,21.54844527,21.559014359,Success,6.843
626853b7-2fd5-11ec-b58e-1458d0584f82,hp065.utah.cloudlab.us,104,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b cg -t MT -s 100 -u 200,2,2,fixed,21.559309741,21.573019288,Success,10.877
626853b7-2fd5-11ec-b58e-1458d0584f82,hp065.utah.cloudlab.us,104,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ep -t MT -s 100 -u 200,3,3,fixed,21.573386055,21.580535449,Success,1.940
626853b7-2fd5-11ec-b58e-1458d0584f82,hp065.utah.cloudlab.us,104,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ft -t MT -s 100 -u 200,4,4,fixed,21.580822953,21.590121646,Success,4.900
626853b7-2fd5-11ec-b58e-1458d0584f82,hp065.utah.cloudlab.us,104,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b is -t MT -s 100 -u 200,5,5,fixed,21.590418872,21.631307766,Success,27.781
626853b7-2fd5-11ec-b58e-1458d0584f82,hp065.utah.cloudlab.us,104,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b lu -t MT -s 100 -u 200,6,6,fixed,21.631608405,21.639891419,Success,3.564
626853b7-2fd5-11ec-b58e-1458d0584f82,hp065.utah.cloudlab.us,104,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b mg -t MT -s 100 -u 200,7,7,fixed,21.640180717,21.653819169,Success,10.435
626853b7-2fd5-11ec-b58e-1458d0584f82,hp065.utah.cloudlab.us,104,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b sp -t MT -s 100 -u 200,8,8,fixed,21.654114597,21.662919437,Success,4.504
626853b7-2fd5-11ec-b58e-1458d0584f82,hp065.utah.cloudlab.us,104,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ua -t MT -s 100 -u 200,9,9,fixed,21.66321059,21.671456613,Success,3.583
2cf7d4c1-2fd6-11ec-bc43-1458d0584f82,hp065.utah.cloudlab.us,105,240,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200,0,0,fixed,21.722441263,21.750698929,Success,"33880.16,33773.28,38019.50,38252.45"
2cf7d4c1-2fd6-11ec-bc43-1458d0584f82,hp065.utah.cloudlab.us,105,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b bt -t MT -s 100 -u 200,1,1,fixed,21.750985135,21.761630408,Success,6.862
2cf7d4c1-2fd6-11ec-bc43-1458d0584f82,hp065.utah.cloudlab.us,105,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b cg -t MT -s 100 -u 200,2,2,fixed,21.761959899,21.775429606,Success,10.879
2cf7d4c1-2fd6-11ec-bc43-1458d0584f82,hp065.utah.cloudlab.us,105,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ep -t MT -s 100 -u 200,3,3,fixed,21.775724742,21.783162867,Success,1.944
2cf7d4c1-2fd6-11ec-bc43-1458d0584f82,hp065.utah.cloudlab.us,105,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ft -t MT -s 100 -u 200,4,4,fixed,21.783444312,21.793009943,Success,4.913
2cf7d4c1-2fd6-11ec-bc43-1458d0584f82,hp065.utah.cloudlab.us,105,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b is -t MT -s 100 -u 200,5,5,fixed,21.793302825,21.834121975,Success,27.962
