,run_uuid,hostname,run_num,total_runs,exp_command,exp_number,order_number,order_type,time_start,time_stop,completion_status,result
4707,68eb3d85-3105-11ec-bb14-1458d0584f82,hp065.utah.cloudlab.us,230,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ua -t MT -s 100 -u 200,9,7,random,94.206937904,94.215448112,Success,3.582
4708,68eb3d85-3105-11ec-bb14-1458d0584f82,hp065.utah.cloudlab.us,230,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b cg -t MT -s 100 -u 200,2,8,random,94.215734869,94.229607183,Success,10.888
4709,68eb3d85-3105-11ec-bb14-1458d0584f82,hp065.utah.cloudlab.us,230,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b mg -t MT -s 100 -u 200,7,9,random,94.229906334,94.244189506,Success,10.449
4710,49abe3d0-3106-11ec-8d2b-1458d0584f82,hp065.utah.cloudlab.us,231,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b mg -t MT -s 100 -u 200,7,0,random,94.285775675,94.301017517,Success,10.399
4711,49abe3d0-3106-11ec-8d2b-1458d0584f82,hp065.utah.cloudlab.us,231,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b bt -t MT -s 100 -u 200,1,1,random,94.301326276,94.311937275,Success,6.836
4712,49abe3d0-3106-11ec-8d2b-1458d0584f82,hp065.utah.cloudlab.us,231,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b lu -t MT -s 100 -u 200,6,2,random,94.312256999,94.320763712,Success,3.633
4713,49abe3d0-3106-11ec-8d2b-1458d0584f82,hp065.utah.cloudlab.us,231,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ft -t MT -s 100 -u 200,4,3,random,94.321051307,94.330627257,Success,4.897
4714,49abe3d0-3106-11ec-8d2b-1458d0584f82,hp065.utah.cloudlab.us,231,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b cg -t MT -s 100 -u 200,2,4,random,94.330922484,94.344563345,Success,10.956
4715,49abe3d0-3106-11ec-8d2b-1458d0584f82,hp065.utah.cloudlab.us,231,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b is -t MT -s 100 -u 200,5,5,random,94.34487722,94.386671775,Success,28.046
4717,49abe3d0-3106-11ec-8d2b-1458d0584f82,hp065.utah.cloudlab.us,231,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ua -t MT -s 100 -u 200,9,7,random,94.41424224,94.422775216,Success,3.608
4718,49abe3d0-3106-11ec-8d2b-1458d0584f82,hp065.utah.cloudlab.us,231,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ep -t MT -s 100 -u 200,3,8,random,94.423059292,94.430476244,Success,1.943
4719,49abe3d0-3106-11ec-8d2b-1458d0584f82,hp065.utah.cloudlab.us,231,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b sp -t MT -s 100 -u 200,8,9,random,94.430773702,94.440398896,Success,4.613
4720,2aae25c2-3107-11ec-b961-1458d0584f82,hp065.utah.cloudlab.us,232,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b lu -t MT -s 100 -u 200,6,0,random,94.484992352,94.496172077,Success,3.51
4722,2aae25c2-3107-11ec-b961-1458d0584f82,hp065.utah.cloudlab.us,232,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ua -t MT -s 100 -u 200,9,2,random,94.523034336,94.531743981,Success,3.589
4723,2aae25c2-3107-11ec-b961-1458d0584f82,hp065.utah.cloudlab.us,232,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b is -t MT -s 100 -u 200,5,3,random,94.532033705,94.572207649,Success,27.884
4724,2aae25c2-3107-11ec-b961-1458d0584f82,hp065.utah.cloudlab.us,232,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ep -t MT -s 100 -u 200,3,4,random,94.572508028,94.579740278,Success,1.946
4725,2aae25c2-3107-11ec-b961-1458d0584f82,hp065.utah.cloudlab.us,232,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b sp -t MT -s 100 -u 200,8,5,random,94.580030088,94.588830498,Success,4.515
4726,2aae25c2-3107-11ec-b961-1458d0584f82,hp065.utah.cloudlab.us,232,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b cg -t MT -s 100 -u 200,2,6,random,94.589123455,94.602309445,Success,10.907
4727,2aae25c2-3107-11ec-b961-1458d0584f82,hp065.utah.cloudlab.us,232,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b mg -t MT -s 100 -u 200,7,7,random,94.602602783,94.615980503,Success,10.4
4728,2aae25c2-3107-11ec-b961-1458d0584f82,hp065.utah.cloudlab.us,232,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ft -t MT -s 100 -u 200,4,8,random,94.616273084,94.625527945,Success,4.913
4729,2aae25c2-3107-11ec-b961-1458d0584f82,hp065.utah.cloudlab.us,232,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b bt -t MT -s 100 -u 200,1,9,random,94.625827382,94.636096153,Success,6.818
4730,0b5279ca-3108-11ec-a86b-1458d0584f82,hp065.utah.cloudlab.us,233,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ft -t MT -s 100 -u 200,4,0,random,94.678589258,94.689672795,Success,4.908
4731,0b5279ca-3108-11ec-a86b-1458d0584f82,hp065.utah.cloudlab.us,233,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b cg -t MT -s 100 -u 200,2,1,random,94.689993491,94.703415518,Success,10.945
4732,0b5279ca-3108-11ec-a86b-1458d0584f82,hp065.utah.cloudlab.us,233,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b is -t MT -s 100 -u 200,5,2,random,94.7037369,94.744104768,Success,27.927
4733,0b5279ca-3108-11ec-a86b-1458d0584f82,hp065.utah.cloudlab.us,233,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ua -t MT -s 100 -u 200,9,3,random,94.744410484,94.752845438,Success,3.597
4734,0b5279ca-3108-11ec-a86b-1458d0584f82,hp065.utah.cloudlab.us,233,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b sp -t MT -s 100 -u 200,8,4,random,94.753143482,94.762184382,Success,4.552
4735,0b5279ca-3108-11ec-a86b-1458d0584f82,hp065.utah.cloudlab.us,233,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b mg -t MT -s 100 -u 200,7,5,random,94.762475429,94.775674889,Success,10.393
4736,0b5279ca-3108-11ec-a86b-1458d0584f82,hp065.utah.cloudlab.us,233,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b bt -t MT -s 100 -u 200,1,6,random,94.775972688,94.786478875,Success,6.847
4737,0b5279ca-3108-11ec-a86b-1458d0584f82,hp065.utah.cloudlab.us,233,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ep -t MT -s 100 -u 200,3,7,random,94.786771176,94.794074801,Success,1.942
4738,0b5279ca-3108-11ec-a86b-1458d0584f82,hp065.utah.cloudlab.us,233,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b lu -t MT -s 100 -u 200,6,8,random,94.794362035,94.802491305,Success,3.597
4740,ec32d696-3108-11ec-a6ed-1458d0584f82,hp065.utah.cloudlab.us,234,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b sp -t MT -s 100 -u 200,8,0,random,94.871984756,94.882782932,Success,4.51
4741,ec32d696-3108-11ec-a6ed-1458d0584f82,hp065.utah.cloudlab.us,234,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ft -t MT -s 100 -u 200,4,1,random,94.883075839,94.893141397,Success,4.914
4742,ec32d696-3108-11ec-a6ed-1458d0584f82,hp065.utah.cloudlab.us,234,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b mg -t MT -s 100 -u 200,7,2,random,94.893470362,94.907005782,Success,10.437
4743,ec32d696-3108-11ec-a6ed-1458d0584f82,hp065.utah.cloudlab.us,234,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b lu -t MT -s 100 -u 200,6,3,random,94.907330102,94.915817794,Success,3.516
4744,ec32d696-3108-11ec-a6ed-1458d0584f82,hp065.utah.cloudlab.us,234,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b bt -t MT -s 100 -u 200,1,4,random,94.916107007,94.926646233,Success,6.826
4746,ec32d696-3108-11ec-a6ed-1458d0584f82,hp065.utah.cloudlab.us,234,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b cg -t MT -s 100 -u 200,2,6,random,94.95388358,94.967755468,Success,10.885
4747,ec32d696-3108-11ec-a6ed-1458d0584f82,hp065.utah.cloudlab.us,234,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ep -t MT -s 100 -u 200,3,7,random,94.968044576,94.97560512,Success,1.943
4748,ec32d696-3108-11ec-a6ed-1458d0584f82,hp065.utah.cloudlab.us,234,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b is -t MT -s 100 -u 200,5,8,random,94.97591928,95.016674741,Success,27.952
4749,ec32d696-3108-11ec-a6ed-1458d0584f82,hp065.utah.cloudlab.us,234,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ua -t MT -s 100 -u 200,9,9,random,95.01700954,95.025552801,Success,3.587
4750,cd04cb6d-3109-11ec-b535-1458d0584f82,hp065.utah.cloudlab.us,235,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b mg -t MT -s 100 -u 200,7,0,random,95.068750284,95.083871502,Success,10.407
4751,cd04cb6d-3109-11ec-b535-1458d0584f82,hp065.utah.cloudlab.us,235,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ft -t MT -s 100 -u 200,4,1,random,95.084175614,95.09376656,Success,4.916
4752,cd04cb6d-3109-11ec-b535-1458d0584f82,hp065.utah.cloudlab.us,235,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b lu -t MT -s 100 -u 200,6,2,random,95.094061762,95.102702009,Success,3.561
4753,cd04cb6d-3109-11ec-b535-1458d0584f82,hp065.utah.cloudlab.us,235,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ua -t MT -s 100 -u 200,9,3,random,95.102989398,95.111552321,Success,3.576
4755,cd04cb6d-3109-11ec-b535-1458d0584f82,hp065.utah.cloudlab.us,235,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b is -t MT -s 100 -u 200,5,5,random,95.139326101,95.180485759,Success,27.966
4756,cd04cb6d-3109-11ec-b535-1458d0584f82,hp065.utah.cloudlab.us,235,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b sp -t MT -s 100 -u 200,8,6,random,95.180786073,95.190393974,Success,4.546
4757,cd04cb6d-3109-11ec-b535-1458d0584f82,hp065.utah.cloudlab.us,235,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b bt -t MT -s 100 -u 200,1,7,random,95.190680221,95.201399149,Success,6.855
4758,cd04cb6d-3109-11ec-b535-1458d0584f82,hp065.utah.cloudlab.us,235,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b cg -t MT -s 100 -u 200,2,8,random,95.201693554,95.21520403,Success,10.945
4759,cd04cb6d-3109-11ec-b535-1458d0584f82,hp065.utah.cloudlab.us,235,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ep -t MT -s 100 -u 200,3,9,random,95.215499663,95.222946171,Success,1.945
4760,ade27a3e-310a-11ec-9789-1458d0584f82,hp065.utah.cloudlab.us,236,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b is -t MT -s 100 -u 200,5,0,random,95.264994388,95.307788607,Success,27.893
4761,ade27a3e-310a-11ec-9789-1458d0584f82,hp065.utah.cloudlab.us,236,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b mg -t MT -s 100 -u 200,7,1,random,95.308092258,95.321745891,Success,10.432
4763,ade27a3e-310a-11ec-9789-1458d0584f82,hp065.utah.cloudlab.us,236,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b lu -t MT -s 100 -u 200,6,3,random,95.348936265,95.357447862,Success,3.56
4764,ade27a3e-310a-11ec-9789-1458d0584f82,hp065.utah.cloudlab.us,236,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b cg -t MT -s 100 -u 200,2,4,random,95.357741796,95.371606934,Success,10.881
4765,ade27a3e-310a-11ec-9789-1458d0584f82,hp065.utah.cloudlab.us,236,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ua -t MT -s 100 -u 200,9,5,random,95.371898578,95.380399788,Success,3.59
4766,ade27a3e-310a-11ec-9789-1458d0584f82,hp065.utah.cloudlab.us,236,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ep -t MT -s 100 -u 200,3,6,random,95.380688124,95.388211718,Success,1.944
4767,ade27a3e-310a-11ec-9789-1458d0584f82,hp065.utah.cloudlab.us,236,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b bt -t MT -s 100 -u 200,1,7,random,95.38850654,95.399086611,Success,6.847
4768,ade27a3e-310a-11ec-9789-1458d0584f82,hp065.utah.cloudlab.us,236,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b sp -t MT -s 100 -u 200,8,8,random,95.399380825,95.408490757,Success,4.429
4769,ade27a3e-310a-11ec-9789-1458d0584f82,hp065.utah.cloudlab.us,236,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ft -t MT -s 100 -u 200,4,9,random,95.408779083,95.41835361,Success,4.916
4771,8eaa7a69-310b-11ec-b561-1458d0584f82,hp065.utah.cloudlab.us,237,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ep -t MT -s 100 -u 200,3,1,random,95.488430516,95.495820064,Success,1.944
4772,8eaa7a69-310b-11ec-b561-1458d0584f82,hp065.utah.cloudlab.us,237,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b cg -t MT -s 100 -u 200,2,2,random,95.496107123,95.509412764,Success,10.914
4773,8eaa7a69-310b-11ec-b561-1458d0584f82,hp065.utah.cloudlab.us,237,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ft -t MT -s 100 -u 200,4,3,random,95.509716576,95.51920526,Success,4.908
4774,8eaa7a69-310b-11ec-b561-1458d0584f82,hp065.utah.cloudlab.us,237,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b is -t MT -s 100 -u 200,5,4,random,95.519529098,95.560709183,Success,27.851
4775,8eaa7a69-310b-11ec-b561-1458d0584f82,hp065.utah.cloudlab.us,237,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b bt -t MT -s 100 -u 200,1,5,random,95.561040158,95.571583306,Success,6.863
4776,8eaa7a69-310b-11ec-b561-1458d0584f82,hp065.utah.cloudlab.us,237,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b sp -t MT -s 100 -u 200,8,6,random,95.571879505,95.581060474,Success,4.545
4777,8eaa7a69-310b-11ec-b561-1458d0584f82,hp065.utah.cloudlab.us,237,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b lu -t MT -s 100 -u 200,6,7,random,95.581350268,95.589915693,Success,3.563
4778,8eaa7a69-310b-11ec-b561-1458d0584f82,hp065.utah.cloudlab.us,237,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b mg -t MT -s 100 -u 200,7,8,random,95.59020853,95.604079007,Success,10.427
4779,8eaa7a69-310b-11ec-b561-1458d0584f82,hp065.utah.cloudlab.us,237,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ua -t MT -s 100 -u 200,9,9,random,95.604372114,95.61290523,Success,3.592
4780,6f8a1d57-310c-11ec-8ab5-1458d0584f82,hp065.utah.cloudlab.us,238,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b cg -t MT -s 100 -u 200,2,0,random,95.65567053,95.671166949,Success,10.903
4781,6f8a1d57-310c-11ec-8ab5-1458d0584f82,hp065.utah.cloudlab.us,238,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b mg -t MT -s 100 -u 200,7,1,random,95.671494,95.684994636,Success,10.397
4782,6f8a1d57-310c-11ec-8ab5-1458d0584f82,hp065.utah.cloudlab.us,238,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b lu -t MT -s 100 -u 200,6,2,random,95.685317216,95.693892498,Success,3.557
4784,6f8a1d57-310c-11ec-8ab5-1458d0584f82,hp065.utah.cloudlab.us,238,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ep -t MT -s 100 -u 200,3,4,random,95.721762448,95.729267978,Success,1.945
4785,6f8a1d57-310c-11ec-8ab5-1458d0584f82,hp065.utah.cloudlab.us,238,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ft -t MT -s 100 -u 200,4,5,random,95.729554771,95.739172501,Success,4.916
4786,6f8a1d57-310c-11ec-8ab5-1458d0584f82,hp065.utah.cloudlab.us,238,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ua -t MT -s 100 -u 200,9,6,random,95.739473867,95.748434246,Success,3.574
4787,6f8a1d57-310c-11ec-8ab5-1458d0584f82,hp065.utah.cloudlab.us,238,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b bt -t MT -s 100 -u 200,1,7,random,95.74875628,95.759402255,Success,6.868
4788,6f8a1d57-310c-11ec-8ab5-1458d0584f82,hp065.utah.cloudlab.us,238,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b is -t MT -s 100 -u 200,5,8,random,95.759702694,95.800339241,Success,27.899
4789,6f8a1d57-310c-11ec-8ab5-1458d0584f82,hp065.utah.cloudlab.us,238,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b sp -t MT -s 100 -u 200,8,9,random,95.800690924,95.809942908,Success,4.494
4790,503fe4ae-310d-11ec-adfe-1458d0584f82,hp065.utah.cloudlab.us,239,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b bt -t MT -s 100 -u 200,1,0,random,95.852961045,95.865411834,Success,6.827
4791,503fe4ae-310d-11ec-adfe-1458d0584f82,hp065.utah.cloudlab.us,239,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ft -t MT -s 100 -u 200,4,1,random,95.865708088,95.875235466,Success,4.907
4792,503fe4ae-310d-11ec-adfe-1458d0584f82,hp065.utah.cloudlab.us,239,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ep -t MT -s 100 -u 200,3,2,random,95.875521808,95.882985138,Success,1.943
4794,503fe4ae-310d-11ec-adfe-1458d0584f82,hp065.utah.cloudlab.us,239,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ua -t MT -s 100 -u 200,9,4,random,95.910127941,95.918727894,Success,3.572
4795,503fe4ae-310d-11ec-adfe-1458d0584f82,hp065.utah.cloudlab.us,239,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b cg -t MT -s 100 -u 200,2,5,random,95.919039283,95.932453652,Success,10.935
4796,503fe4ae-310d-11ec-adfe-1458d0584f82,hp065.utah.cloudlab.us,239,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b is -t MT -s 100 -u 200,5,6,random,95.93275126,95.973269062,Success,27.833
4797,503fe4ae-310d-11ec-adfe-1458d0584f82,hp065.utah.cloudlab.us,239,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b mg -t MT -s 100 -u 200,7,7,random,95.973571361,95.987046032,Success,10.397
4798,503fe4ae-310d-11ec-adfe-1458d0584f82,hp065.utah.cloudlab.us,239,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b sp -t MT -s 100 -u 200,8,8,random,95.987341665,95.99638278,Success,4.502
4799,503fe4ae-310d-11ec-adfe-1458d0584f82,hp065.utah.cloudlab.us,239,240,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b lu -t MT -s 100 -u 200,6,9,random,95.996673392,96.005132972,Success,3.573
0,93a631ce-2f7b-11ec-bca0-1458d0584f82,hp065.utah.cloudlab.us,0,240,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- copy_omp,0,0,fixed,1.254684557,1.285971531,Success,33897.61
0,93a631ce-2f7b-11ec-bca0-1458d0584f82,hp065.utah.cloudlab.us,0,240,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- scale_omp,0,0,fixed,1.254684557,1.285971531,Success,33778.88
0,93a631ce-2f7b-11ec-bca0-1458d0584f82,hp065.utah.cloudlab.us,0,240,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- add_omp,0,0,fixed,1.254684557,1.285971531,Success,38058.51
0,93a631ce-2f7b-11ec-bca0-1458d0584f82,hp065.utah.cloudlab.us,0,240,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- triad_omp,0,0,fixed,1.254684557,1.285971531,Success,38166.46
10,745b4375-2f7c-11ec-9aa0-1458d0584f82,hp065.utah.cloudlab.us,1,240,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- copy_omp,0,0,fixed,1.454789139,1.486205725,Success,33768.39
10,745b4375-2f7c-11ec-9aa0-1458d0584f82,hp065.utah.cloudlab.us,1,240,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- scale_omp,0,0,fixed,1.454789139,1.486205725,Success,33668.05
10,745b4375-2f7c-11ec-9aa0-1458d0584f82,hp065.utah.cloudlab.us,1,240,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- add_omp,0,0,fixed,1.454789139,1.486205725,Success,37861.95
10,745b4375-2f7c-11ec-9aa0-1458d0584f82,hp065.utah.cloudlab.us,1,240,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- triad_omp,0,0,fixed,1.454789139,1.486205725,Success,38098.52
20,5535542d-2f7d-11ec-a371-1458d0584f82,hp065.utah.cloudlab.us,2,240,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- copy_omp,0,0,fixed,1.653451144,1.683157802,Success,33991.09
20,5535542d-2f7d-11ec-a371-1458d0584f82,hp065.utah.cloudlab.us,2,240,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- scale_omp,0,0,fixed,1.653451144,1.683157802,Success,33886.23
20,5535542d-2f7d-11ec-a371-1458d0584f82,hp065.utah.cloudlab.us,2,240,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- add_omp,0,0,fixed,1.653451144,1.683157802,Success,38210.92
20,5535542d-2f7d-11ec-a371-1458d0584f82,hp065.utah.cloudlab.us,2,240,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- triad_omp,0,0,fixed,1.653451144,1.683157802,Success,38261.9
30,361099ae-2f7e-11ec-a8f3-1458d0584f82,hp065.utah.cloudlab.us,3,240,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- copy_omp,0,0,fixed,1.848839467,1.877994384,Success,33030.07
30,361099ae-2f7e-11ec-a8f3-1458d0584f82,hp065.utah.cloudlab.us,3,240,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- scale_omp,0,0,fixed,1.848839467,1.877994384,Success,32886.15
30,361099ae-2f7e-11ec-a8f3-1458d0584f82,hp065.utah.cloudlab.us,3,240,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- add_omp,0,0,fixed,1.848839467,1.877994384,Success,37218.67
30,361099ae-2f7e-11ec-a8f3-1458d0584f82,hp065.utah.cloudlab.us,3,240,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- triad_omp,0,0,fixed,1.848839467,1.877994384,Success,37308.6
40,1771c7b9-2f7f-11ec-9464-1458d0584f82,hp065.utah.cloudlab.us,4,240,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- copy_omp,0,0,fixed,2.042859076,2.071230556,Success,33852.77
40,1771c7b9-2f7f-11ec-9464-1458d0584f82,hp065.utah.cloudlab.us,4,240,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- scale_omp,0,0,fixed,2.042859076,2.071230556,Success,33778.38
40,1771c7b9-2f7f-11ec-9464-1458d0584f82,hp065.utah.cloudlab.us,4,240,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- add_omp,0,0,fixed,2.042859076,2.071230556,Success,38037.04
40,1771c7b9-2f7f-11ec-9464-1458d0584f82,hp065.utah.cloudlab.us,4,240,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- triad_omp,0,0,fixed,2.042859076,2.071230556,Success,38187.62
50,f83d85a9-2f7f-11ec-91ba-1458d0584f82,hp065.utah.cloudlab.us,5,240,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200 -- copy_omp,0,0,fixed,2.236546623,2.264876262,Success,33735.16
