,run_uuid,hostname,run_num,total_runs,exp_command,exp_number,order_number,order_type,time_start,time_stop,completion_status,result
1525,c7cf6e70-300f-11ec-bae8-ecb1d7853a62,hp055.utah.cloudlab.us,152,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b is -t MT -s 100 -u 200,5,5,fixed,30.487032358,30.527373263,Success,27.915
1526,c7cf6e70-300f-11ec-bae8-ecb1d7853a62,hp055.utah.cloudlab.us,152,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b lu -t MT -s 100 -u 200,6,6,fixed,30.527668796,30.535904285,Success,3.545
1527,c7cf6e70-300f-11ec-bae8-ecb1d7853a62,hp055.utah.cloudlab.us,152,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b mg -t MT -s 100 -u 200,7,7,fixed,30.536195699,30.549806015,Success,10.391
1528,c7cf6e70-300f-11ec-bae8-ecb1d7853a62,hp055.utah.cloudlab.us,152,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b sp -t MT -s 100 -u 200,8,8,fixed,30.55009607,30.55898166,Success,4.472
1529,c7cf6e70-300f-11ec-bae8-ecb1d7853a62,hp055.utah.cloudlab.us,152,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ua -t MT -s 100 -u 200,9,9,fixed,30.559265717,30.567530746,Success,3.581
1530,a821881a-3010-11ec-91e6-ecb1d7853a62,hp055.utah.cloudlab.us,153,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ep -t MT -s 100 -u 200,3,0,random,30.608614355,30.617508642,Success,1.935
1531,a821881a-3010-11ec-91e6-ecb1d7853a62,hp055.utah.cloudlab.us,153,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b is -t MT -s 100 -u 200,5,1,random,30.617796462,30.657714278,Success,27.808
1532,a821881a-3010-11ec-91e6-ecb1d7853a62,hp055.utah.cloudlab.us,153,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b mg -t MT -s 100 -u 200,7,2,random,30.658039123,30.671265063,Success,10.357
1533,a821881a-3010-11ec-91e6-ecb1d7853a62,hp055.utah.cloudlab.us,153,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b lu -t MT -s 100 -u 200,6,3,random,30.671554723,30.679785827,Success,3.526
1534,a821881a-3010-11ec-91e6-ecb1d7853a62,hp055.utah.cloudlab.us,153,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ft -t MT -s 100 -u 200,4,4,random,30.680073907,30.689354485,Success,4.894
1536,a821881a-3010-11ec-91e6-ecb1d7853a62,hp055.utah.cloudlab.us,153,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b sp -t MT -s 100 -u 200,8,6,random,30.715929913,30.72545045,Success,4.433
1537,a821881a-3010-11ec-91e6-ecb1d7853a62,hp055.utah.cloudlab.us,153,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ua -t MT -s 100 -u 200,9,7,random,30.725734306,30.733982469,Success,3.587
1538,a821881a-3010-11ec-91e6-ecb1d7853a62,hp055.utah.cloudlab.us,153,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b bt -t MT -s 100 -u 200,1,8,random,30.73427703,30.744531297,Success,6.842
1539,a821881a-3010-11ec-91e6-ecb1d7853a62,hp055.utah.cloudlab.us,153,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b cg -t MT -s 100 -u 200,2,9,random,30.744814592,30.757834401,Success,10.879
1541,8858e405-3011-11ec-8b6f-ecb1d7853a62,hp055.utah.cloudlab.us,154,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b bt -t MT -s 100 -u 200,1,1,fixed,30.826981654,30.837398813,Success,6.847
1542,8858e405-3011-11ec-8b6f-ecb1d7853a62,hp055.utah.cloudlab.us,154,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b cg -t MT -s 100 -u 200,2,2,fixed,30.837716091,30.850656591,Success,10.905
1543,8858e405-3011-11ec-8b6f-ecb1d7853a62,hp055.utah.cloudlab.us,154,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ep -t MT -s 100 -u 200,3,3,fixed,30.850949452,30.858365353,Success,1.965
1544,8858e405-3011-11ec-8b6f-ecb1d7853a62,hp055.utah.cloudlab.us,154,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ft -t MT -s 100 -u 200,4,4,fixed,30.858667286,30.867791524,Success,4.893
1545,8858e405-3011-11ec-8b6f-ecb1d7853a62,hp055.utah.cloudlab.us,154,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b is -t MT -s 100 -u 200,5,5,fixed,30.868131544,30.908470577,Success,28.123
1546,8858e405-3011-11ec-8b6f-ecb1d7853a62,hp055.utah.cloudlab.us,154,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b lu -t MT -s 100 -u 200,6,6,fixed,30.908791354,30.916915895,Success,3.538
1547,8858e405-3011-11ec-8b6f-ecb1d7853a62,hp055.utah.cloudlab.us,154,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b mg -t MT -s 100 -u 200,7,7,fixed,30.917200813,30.930498211,Success,10.333
1548,8858e405-3011-11ec-8b6f-ecb1d7853a62,hp055.utah.cloudlab.us,154,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b sp -t MT -s 100 -u 200,8,8,fixed,30.93078784,30.93926026,Success,4.505
1549,8858e405-3011-11ec-8b6f-ecb1d7853a62,hp055.utah.cloudlab.us,154,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ua -t MT -s 100 -u 200,9,9,fixed,30.939869352,30.947951608,Success,3.586
1551,68d491f1-3012-11ec-abfd-ecb1d7853a62,hp055.utah.cloudlab.us,155,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b is -t MT -s 100 -u 200,5,1,random,31.016770666,31.056477698,Success,27.871
1552,68d491f1-3012-11ec-abfd-ecb1d7853a62,hp055.utah.cloudlab.us,155,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b lu -t MT -s 100 -u 200,6,2,random,31.056787258,31.065025153,Success,3.54
1553,68d491f1-3012-11ec-abfd-ecb1d7853a62,hp055.utah.cloudlab.us,155,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ft -t MT -s 100 -u 200,4,3,random,31.065312637,31.074633295,Success,4.872
1554,68d491f1-3012-11ec-abfd-ecb1d7853a62,hp055.utah.cloudlab.us,155,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b bt -t MT -s 100 -u 200,1,4,random,31.074930401,31.085089244,Success,6.834
1555,68d491f1-3012-11ec-abfd-ecb1d7853a62,hp055.utah.cloudlab.us,155,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b sp -t MT -s 100 -u 200,8,5,random,31.085380411,31.094079204,Success,4.521
1556,68d491f1-3012-11ec-abfd-ecb1d7853a62,hp055.utah.cloudlab.us,155,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ep -t MT -s 100 -u 200,3,6,random,31.094398872,31.101408327,Success,1.936
1557,68d491f1-3012-11ec-abfd-ecb1d7853a62,hp055.utah.cloudlab.us,155,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b cg -t MT -s 100 -u 200,2,7,random,31.101690358,31.114583016,Success,10.891
1558,68d491f1-3012-11ec-abfd-ecb1d7853a62,hp055.utah.cloudlab.us,155,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ua -t MT -s 100 -u 200,9,8,random,31.114881842,31.123178727,Success,3.578
1559,68d491f1-3012-11ec-abfd-ecb1d7853a62,hp055.utah.cloudlab.us,155,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b mg -t MT -s 100 -u 200,7,9,random,31.123459216,31.13641075,Success,10.36
1561,4927c6d5-3013-11ec-8905-ecb1d7853a62,hp055.utah.cloudlab.us,156,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b bt -t MT -s 100 -u 200,1,1,fixed,31.204825437,31.215168832,Success,6.809
1562,4927c6d5-3013-11ec-8905-ecb1d7853a62,hp055.utah.cloudlab.us,156,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b cg -t MT -s 100 -u 200,2,2,fixed,31.215487313,31.228736395,Success,10.892
1563,4927c6d5-3013-11ec-8905-ecb1d7853a62,hp055.utah.cloudlab.us,156,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ep -t MT -s 100 -u 200,3,3,fixed,31.229078009,31.236290533,Success,1.954
1564,4927c6d5-3013-11ec-8905-ecb1d7853a62,hp055.utah.cloudlab.us,156,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ft -t MT -s 100 -u 200,4,4,fixed,31.236601065,31.245980068,Success,4.896
1565,4927c6d5-3013-11ec-8905-ecb1d7853a62,hp055.utah.cloudlab.us,156,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b is -t MT -s 100 -u 200,5,5,fixed,31.24629044,31.286342665,Success,27.894
1566,4927c6d5-3013-11ec-8905-ecb1d7853a62,hp055.utah.cloudlab.us,156,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b lu -t MT -s 100 -u 200,6,6,fixed,31.286649975,31.294859577,Success,3.527
1567,4927c6d5-3013-11ec-8905-ecb1d7853a62,hp055.utah.cloudlab.us,156,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b mg -t MT -s 100 -u 200,7,7,fixed,31.295145227,31.308459224,Success,10.413
1568,4927c6d5-3013-11ec-8905-ecb1d7853a62,hp055.utah.cloudlab.us,156,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b sp -t MT -s 100 -u 200,8,8,fixed,31.308768073,31.317612396,Success,4.514
1569,4927c6d5-3013-11ec-8905-ecb1d7853a62,hp055.utah.cloudlab.us,156,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ua -t MT -s 100 -u 200,9,9,fixed,31.317898772,31.32623417,Success,3.574
1570,29833b32-3014-11ec-bebc-ecb1d7853a62,hp055.utah.cloudlab.us,157,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b lu -t MT -s 100 -u 200,6,0,random,31.367459248,31.377293823,Success,3.507
1571,29833b32-3014-11ec-bebc-ecb1d7853a62,hp055.utah.cloudlab.us,157,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b bt -t MT -s 100 -u 200,1,1,random,31.377604647,31.38793,Success,6.834
1572,29833b32-3014-11ec-bebc-ecb1d7853a62,hp055.utah.cloudlab.us,157,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ua -t MT -s 100 -u 200,9,2,random,31.388221864,31.396336941,Success,3.585
1573,29833b32-3014-11ec-bebc-ecb1d7853a62,hp055.utah.cloudlab.us,157,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b sp -t MT -s 100 -u 200,8,3,random,31.396616256,31.4054539,Success,4.463
1575,29833b32-3014-11ec-bebc-ecb1d7853a62,hp055.utah.cloudlab.us,157,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b cg -t MT -s 100 -u 200,2,5,random,31.432311688,31.44546844,Success,10.855
1576,29833b32-3014-11ec-bebc-ecb1d7853a62,hp055.utah.cloudlab.us,157,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b mg -t MT -s 100 -u 200,7,6,random,31.445763612,31.458933858,Success,10.398
1577,29833b32-3014-11ec-bebc-ecb1d7853a62,hp055.utah.cloudlab.us,157,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ft -t MT -s 100 -u 200,4,7,random,31.459222425,31.46861483,Success,4.869
1578,29833b32-3014-11ec-bebc-ecb1d7853a62,hp055.utah.cloudlab.us,157,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b is -t MT -s 100 -u 200,5,8,random,31.46890694,31.508895975,Success,27.89
1579,29833b32-3014-11ec-bebc-ecb1d7853a62,hp055.utah.cloudlab.us,157,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ep -t MT -s 100 -u 200,3,9,random,31.509231425,31.516566898,Success,1.934
1581,09dadb19-3015-11ec-a783-ecb1d7853a62,hp055.utah.cloudlab.us,158,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b bt -t MT -s 100 -u 200,1,1,fixed,31.586185045,31.596670148,Success,6.846
1582,09dadb19-3015-11ec-a783-ecb1d7853a62,hp055.utah.cloudlab.us,158,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b cg -t MT -s 100 -u 200,2,2,fixed,31.596966633,31.610099653,Success,10.86
1583,09dadb19-3015-11ec-a783-ecb1d7853a62,hp055.utah.cloudlab.us,158,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ep -t MT -s 100 -u 200,3,3,fixed,31.61040598,31.617628241,Success,1.939
1584,09dadb19-3015-11ec-a783-ecb1d7853a62,hp055.utah.cloudlab.us,158,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ft -t MT -s 100 -u 200,4,4,fixed,31.617916317,31.62751126,Success,4.884
1585,09dadb19-3015-11ec-a783-ecb1d7853a62,hp055.utah.cloudlab.us,158,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b is -t MT -s 100 -u 200,5,5,fixed,31.627806187,31.667881908,Success,27.848
1586,09dadb19-3015-11ec-a783-ecb1d7853a62,hp055.utah.cloudlab.us,158,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b lu -t MT -s 100 -u 200,6,6,fixed,31.668214371,31.676595802,Success,3.59
1587,09dadb19-3015-11ec-a783-ecb1d7853a62,hp055.utah.cloudlab.us,158,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b mg -t MT -s 100 -u 200,7,7,fixed,31.676908209,31.690048956,Success,10.397
1588,09dadb19-3015-11ec-a783-ecb1d7853a62,hp055.utah.cloudlab.us,158,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b sp -t MT -s 100 -u 200,8,8,fixed,31.690339919,31.699131689,Success,4.419
1589,09dadb19-3015-11ec-a783-ecb1d7853a62,hp055.utah.cloudlab.us,158,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ua -t MT -s 100 -u 200,9,9,fixed,31.699418727,31.707739238,Success,3.608
1590,ea266178-3015-11ec-9fc4-ecb1d7853a62,hp055.utah.cloudlab.us,159,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b is -t MT -s 100 -u 200,5,0,random,31.752295225,31.794421447,Success,27.796
1591,ea266178-3015-11ec-9fc4-ecb1d7853a62,hp055.utah.cloudlab.us,159,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b lu -t MT -s 100 -u 200,6,1,random,31.7947366,31.803059738,Success,3.549
1592,ea266178-3015-11ec-9fc4-ecb1d7853a62,hp055.utah.cloudlab.us,159,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b mg -t MT -s 100 -u 200,7,2,random,31.80334382,31.816507674,Success,10.381
1593,ea266178-3015-11ec-9fc4-ecb1d7853a62,hp055.utah.cloudlab.us,159,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ua -t MT -s 100 -u 200,9,3,random,31.816826851,31.825329908,Success,3.576
1594,ea266178-3015-11ec-9fc4-ecb1d7853a62,hp055.utah.cloudlab.us,159,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b bt -t MT -s 100 -u 200,1,4,random,31.82563782,31.836069753,Success,6.897
1595,ea266178-3015-11ec-9fc4-ecb1d7853a62,hp055.utah.cloudlab.us,159,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ep -t MT -s 100 -u 200,3,5,random,31.836375074,31.843532203,Success,1.934
1596,ea266178-3015-11ec-9fc4-ecb1d7853a62,hp055.utah.cloudlab.us,159,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b sp -t MT -s 100 -u 200,8,6,random,31.843839975,31.852624501,Success,4.45
1597,ea266178-3015-11ec-9fc4-ecb1d7853a62,hp055.utah.cloudlab.us,159,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ft -t MT -s 100 -u 200,4,7,random,31.852938843,31.862212051,Success,4.882
1598,ea266178-3015-11ec-9fc4-ecb1d7853a62,hp055.utah.cloudlab.us,159,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b cg -t MT -s 100 -u 200,2,8,random,31.862558907,31.875675861,Success,10.868
1601,ca76dff2-3016-11ec-bd50-ecb1d7853a62,hp055.utah.cloudlab.us,160,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b bt -t MT -s 100 -u 200,1,1,fixed,31.969720787,31.980036303,Success,6.851
1602,ca76dff2-3016-11ec-bd50-ecb1d7853a62,hp055.utah.cloudlab.us,160,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b cg -t MT -s 100 -u 200,2,2,fixed,31.98032931,31.993367097,Success,10.911
1603,ca76dff2-3016-11ec-bd50-ecb1d7853a62,hp055.utah.cloudlab.us,160,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ep -t MT -s 100 -u 200,3,3,fixed,31.993653378,32.000843302,Success,1.958
1604,ca76dff2-3016-11ec-bd50-ecb1d7853a62,hp055.utah.cloudlab.us,160,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ft -t MT -s 100 -u 200,4,4,fixed,32.001128015,32.010286228,Success,4.884
1605,ca76dff2-3016-11ec-bd50-ecb1d7853a62,hp055.utah.cloudlab.us,160,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b is -t MT -s 100 -u 200,5,5,fixed,32.010571858,32.050162225,Success,27.822
1606,ca76dff2-3016-11ec-bd50-ecb1d7853a62,hp055.utah.cloudlab.us,160,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b lu -t MT -s 100 -u 200,6,6,fixed,32.050457362,32.058698631,Success,3.517
1607,ca76dff2-3016-11ec-bd50-ecb1d7853a62,hp055.utah.cloudlab.us,160,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b mg -t MT -s 100 -u 200,7,7,fixed,32.058978617,32.072058308,Success,10.357
1608,ca76dff2-3016-11ec-bd50-ecb1d7853a62,hp055.utah.cloudlab.us,160,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b sp -t MT -s 100 -u 200,8,8,fixed,32.072343908,32.081064977,Success,4.462
1609,ca76dff2-3016-11ec-bd50-ecb1d7853a62,hp055.utah.cloudlab.us,160,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ua -t MT -s 100 -u 200,9,9,fixed,32.081348903,32.089564943,Success,3.556
1610,aabecda4-3017-11ec-b568-ecb1d7853a62,hp055.utah.cloudlab.us,161,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b mg -t MT -s 100 -u 200,7,0,random,32.130918594,32.145697191,Success,10.366
1611,aabecda4-3017-11ec-b568-ecb1d7853a62,hp055.utah.cloudlab.us,161,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b cg -t MT -s 100 -u 200,2,1,random,32.145988449,32.158898142,Success,10.881
1613,aabecda4-3017-11ec-b568-ecb1d7853a62,hp055.utah.cloudlab.us,161,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ua -t MT -s 100 -u 200,9,3,random,32.185385759,32.193724431,Success,3.589
1614,aabecda4-3017-11ec-b568-ecb1d7853a62,hp055.utah.cloudlab.us,161,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b bt -t MT -s 100 -u 200,1,4,random,32.194017212,32.204352939,Success,6.873
1615,aabecda4-3017-11ec-b568-ecb1d7853a62,hp055.utah.cloudlab.us,161,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b sp -t MT -s 100 -u 200,8,5,random,32.204644778,32.213411237,Success,4.46
1616,aabecda4-3017-11ec-b568-ecb1d7853a62,hp055.utah.cloudlab.us,161,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b lu -t MT -s 100 -u 200,6,6,random,32.213693038,32.222725242,Success,3.512
1617,aabecda4-3017-11ec-b568-ecb1d7853a62,hp055.utah.cloudlab.us,161,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ft -t MT -s 100 -u 200,4,7,random,32.223038526,32.23216651,Success,4.878
1618,aabecda4-3017-11ec-b568-ecb1d7853a62,hp055.utah.cloudlab.us,161,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b is -t MT -s 100 -u 200,5,8,random,32.232453969,32.272782327,Success,27.884
1619,aabecda4-3017-11ec-b568-ecb1d7853a62,hp055.utah.cloudlab.us,161,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ep -t MT -s 100 -u 200,3,9,random,32.273078246,32.280331286,Success,1.963
1621,8af1ceef-3018-11ec-b5c7-ecb1d7853a62,hp055.utah.cloudlab.us,162,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b bt -t MT -s 100 -u 200,1,1,fixed,32.347670314,32.358039929,Success,6.844
1622,8af1ceef-3018-11ec-b5c7-ecb1d7853a62,hp055.utah.cloudlab.us,162,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b cg -t MT -s 100 -u 200,2,2,fixed,32.358355919,32.371540214,Success,10.907
1623,8af1ceef-3018-11ec-b5c7-ecb1d7853a62,hp055.utah.cloudlab.us,162,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ep -t MT -s 100 -u 200,3,3,fixed,32.371832996,32.378968338,Success,1.935
1624,8af1ceef-3018-11ec-b5c7-ecb1d7853a62,hp055.utah.cloudlab.us,162,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ft -t MT -s 100 -u 200,4,4,fixed,32.379286854,32.388337804,Success,4.884
1625,8af1ceef-3018-11ec-b5c7-ecb1d7853a62,hp055.utah.cloudlab.us,162,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b is -t MT -s 100 -u 200,5,5,fixed,32.388622653,32.428082031,Success,27.854
1626,8af1ceef-3018-11ec-b5c7-ecb1d7853a62,hp055.utah.cloudlab.us,162,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b lu -t MT -s 100 -u 200,6,6,fixed,32.428374998,32.436501294,Success,3.567
1627,8af1ceef-3018-11ec-b5c7-ecb1d7853a62,hp055.utah.cloudlab.us,162,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b mg -t MT -s 100 -u 200,7,7,fixed,32.436782333,32.449846774,Success,10.347
1628,8af1ceef-3018-11ec-b5c7-ecb1d7853a62,hp055.utah.cloudlab.us,162,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b sp -t MT -s 100 -u 200,8,8,fixed,32.450130279,32.458819494,Success,4.484
1629,8af1ceef-3018-11ec-b5c7-ecb1d7853a62,hp055.utah.cloudlab.us,162,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ua -t MT -s 100 -u 200,9,9,fixed,32.45909685,32.467295017,Success,3.585
1630,6b3d5707-3019-11ec-9778-ecb1d7853a62,hp055.utah.cloudlab.us,163,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b mg -t MT -s 100 -u 200,7,0,random,32.506354064,32.52107922,Success,10.344
1631,6b3d5707-3019-11ec-9778-ecb1d7853a62,hp055.utah.cloudlab.us,163,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b bt -t MT -s 100 -u 200,1,1,random,32.521390639,32.531530077,Success,6.794
1632,6b3d5707-3019-11ec-9778-ecb1d7853a62,hp055.utah.cloudlab.us,163,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ep -t MT -s 100 -u 200,3,2,random,32.531813847,32.5388732,Success,1.936
1633,6b3d5707-3019-11ec-9778-ecb1d7853a62,hp055.utah.cloudlab.us,163,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b sp -t MT -s 100 -u 200,8,3,random,32.53918729,32.547530452,Success,4.421
1634,6b3d5707-3019-11ec-9778-ecb1d7853a62,hp055.utah.cloudlab.us,163,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ua -t MT -s 100 -u 200,9,4,random,32.547812619,32.555980323,Success,3.58
1635,6b3d5707-3019-11ec-9778-ecb1d7853a62,hp055.utah.cloudlab.us,163,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b lu -t MT -s 100 -u 200,6,5,random,32.556254777,32.564458138,Success,3.558
1636,6b3d5707-3019-11ec-9778-ecb1d7853a62,hp055.utah.cloudlab.us,163,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b cg -t MT -s 100 -u 200,2,6,random,32.564803511,32.577815043,Success,10.957
1638,6b3d5707-3019-11ec-9778-ecb1d7853a62,hp055.utah.cloudlab.us,163,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ft -t MT -s 100 -u 200,4,8,random,32.604077953,32.613249944,Success,4.887
1639,6b3d5707-3019-11ec-9778-ecb1d7853a62,hp055.utah.cloudlab.us,163,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b is -t MT -s 100 -u 200,5,9,random,32.613536576,32.653296055,Success,27.794
1641,4b6c7573-301a-11ec-be1f-ecb1d7853a62,hp055.utah.cloudlab.us,164,480,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b bt -t MT -s 100 -u 200,1,1,fixed,32.721669249,32.732001611,Success,6.794
