,run_uuid,hostname,run_num,total_runs,exp_command,exp_number,order_number,order_type,time_start,time_stop,completion_status,result
117,b35d9ba5-2e12-11ec-8aa5-1458d0584f82,hp065.utah.cloudlab.us,11,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b mg -t MT -s 100 -u 200,7,7,fixed,3.633480848,3.646965855,Success,10.417
118,b35d9ba5-2e12-11ec-8aa5-1458d0584f82,hp065.utah.cloudlab.us,11,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b sp -t MT -s 100 -u 200,8,8,fixed,3.647282271,3.65638184,Success,4.474
119,b35d9ba5-2e12-11ec-8aa5-1458d0584f82,hp065.utah.cloudlab.us,11,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ua -t MT -s 100 -u 200,9,9,fixed,3.656664704,3.665196785,Success,3.599
121,7cef2a6d-2e13-11ec-9935-1458d0584f82,hp065.utah.cloudlab.us,12,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b bt -t MT -s 100 -u 200,1,1,fixed,3.743971981,3.754654009,Success,6.88
122,7cef2a6d-2e13-11ec-9935-1458d0584f82,hp065.utah.cloudlab.us,12,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b cg -t MT -s 100 -u 200,2,2,fixed,3.754953381,3.768471545,Success,10.942
123,7cef2a6d-2e13-11ec-9935-1458d0584f82,hp065.utah.cloudlab.us,12,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ep -t MT -s 100 -u 200,3,3,fixed,3.7687573,3.776102015,Success,1.944
124,7cef2a6d-2e13-11ec-9935-1458d0584f82,hp065.utah.cloudlab.us,12,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ft -t MT -s 100 -u 200,4,4,fixed,3.776381886,3.785846771,Success,4.92
125,7cef2a6d-2e13-11ec-9935-1458d0584f82,hp065.utah.cloudlab.us,12,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b is -t MT -s 100 -u 200,5,5,fixed,3.786128953,3.826704091,Success,27.9
126,7cef2a6d-2e13-11ec-9935-1458d0584f82,hp065.utah.cloudlab.us,12,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b lu -t MT -s 100 -u 200,6,6,fixed,3.826998306,3.835427569,Success,3.545
127,7cef2a6d-2e13-11ec-9935-1458d0584f82,hp065.utah.cloudlab.us,12,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b mg -t MT -s 100 -u 200,7,7,fixed,3.835713725,3.849151537,Success,10.443
128,7cef2a6d-2e13-11ec-9935-1458d0584f82,hp065.utah.cloudlab.us,12,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b sp -t MT -s 100 -u 200,8,8,fixed,3.849441898,3.858510114,Success,4.565
129,7cef2a6d-2e13-11ec-9935-1458d0584f82,hp065.utah.cloudlab.us,12,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ua -t MT -s 100 -u 200,9,9,fixed,3.85879614,3.867303521,Success,3.577
131,6cbeefbe-2e14-11ec-87f1-1458d0584f82,hp065.utah.cloudlab.us,13,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b bt -t MT -s 100 -u 200,1,1,fixed,3.935642719,3.946254156,Success,6.837
132,6cbeefbe-2e14-11ec-87f1-1458d0584f82,hp065.utah.cloudlab.us,13,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b cg -t MT -s 100 -u 200,2,2,fixed,3.946548862,3.960028449,Success,10.898
133,6cbeefbe-2e14-11ec-87f1-1458d0584f82,hp065.utah.cloudlab.us,13,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ep -t MT -s 100 -u 200,3,3,fixed,3.960320108,3.967807971,Success,1.952
134,6cbeefbe-2e14-11ec-87f1-1458d0584f82,hp065.utah.cloudlab.us,13,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ft -t MT -s 100 -u 200,4,4,fixed,3.9681021,3.977726362,Success,4.906
135,6cbeefbe-2e14-11ec-87f1-1458d0584f82,hp065.utah.cloudlab.us,13,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b is -t MT -s 100 -u 200,5,5,fixed,3.978017089,4.018247963,Success,28.007
136,6cbeefbe-2e14-11ec-87f1-1458d0584f82,hp065.utah.cloudlab.us,13,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b lu -t MT -s 100 -u 200,6,6,fixed,4.018556496,4.027114372,Success,3.577
137,6cbeefbe-2e14-11ec-87f1-1458d0584f82,hp065.utah.cloudlab.us,13,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b mg -t MT -s 100 -u 200,7,7,fixed,4.027398939,4.041215717,Success,10.396
138,6cbeefbe-2e14-11ec-87f1-1458d0584f82,hp065.utah.cloudlab.us,13,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b sp -t MT -s 100 -u 200,8,8,fixed,4.041498475,4.050544456,Success,4.499
139,6cbeefbe-2e14-11ec-87f1-1458d0584f82,hp065.utah.cloudlab.us,13,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ua -t MT -s 100 -u 200,9,9,fixed,4.05083404,4.059368804,Success,3.589
141,4d7989c0-2e15-11ec-bdbe-1458d0584f82,hp065.utah.cloudlab.us,14,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b bt -t MT -s 100 -u 200,1,1,fixed,4.128308583,4.13897751,Success,6.888
142,4d7989c0-2e15-11ec-bdbe-1458d0584f82,hp065.utah.cloudlab.us,14,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b cg -t MT -s 100 -u 200,2,2,fixed,4.139268011,4.153170505,Success,11.032
143,4d7989c0-2e15-11ec-bdbe-1458d0584f82,hp065.utah.cloudlab.us,14,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ep -t MT -s 100 -u 200,3,3,fixed,4.153463317,4.160946034,Success,1.945
144,4d7989c0-2e15-11ec-bdbe-1458d0584f82,hp065.utah.cloudlab.us,14,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ft -t MT -s 100 -u 200,4,4,fixed,4.161232296,4.171003181,Success,4.919
145,4d7989c0-2e15-11ec-bdbe-1458d0584f82,hp065.utah.cloudlab.us,14,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b is -t MT -s 100 -u 200,5,5,fixed,4.171341567,4.212043647,Success,27.743
146,4d7989c0-2e15-11ec-bdbe-1458d0584f82,hp065.utah.cloudlab.us,14,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b lu -t MT -s 100 -u 200,6,6,fixed,4.212340117,4.220788764,Success,3.555
147,4d7989c0-2e15-11ec-bdbe-1458d0584f82,hp065.utah.cloudlab.us,14,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b mg -t MT -s 100 -u 200,7,7,fixed,4.221068505,4.235298507,Success,10.415
148,4d7989c0-2e15-11ec-bdbe-1458d0584f82,hp065.utah.cloudlab.us,14,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b sp -t MT -s 100 -u 200,8,8,fixed,4.235624705,4.245020441,Success,4.485
149,4d7989c0-2e15-11ec-bdbe-1458d0584f82,hp065.utah.cloudlab.us,14,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ua -t MT -s 100 -u 200,9,9,fixed,4.24530543,4.253816675,Success,3.583
151,081a6273-2e16-11ec-9e53-1458d0584f82,hp065.utah.cloudlab.us,15,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b bt -t MT -s 100 -u 200,1,1,fixed,4.333092197,4.343490657,Success,6.83
152,081a6273-2e16-11ec-9e53-1458d0584f82,hp065.utah.cloudlab.us,15,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b cg -t MT -s 100 -u 200,2,2,fixed,4.343777605,4.357249371,Success,10.909
153,081a6273-2e16-11ec-9e53-1458d0584f82,hp065.utah.cloudlab.us,15,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ep -t MT -s 100 -u 200,3,3,fixed,4.357540364,4.365144559,Success,1.944
154,081a6273-2e16-11ec-9e53-1458d0584f82,hp065.utah.cloudlab.us,15,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ft -t MT -s 100 -u 200,4,4,fixed,4.365467184,4.374993766,Success,4.911
155,081a6273-2e16-11ec-9e53-1458d0584f82,hp065.utah.cloudlab.us,15,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b is -t MT -s 100 -u 200,5,5,fixed,4.375282994,4.415924052,Success,28.031
156,081a6273-2e16-11ec-9e53-1458d0584f82,hp065.utah.cloudlab.us,15,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b lu -t MT -s 100 -u 200,6,6,fixed,4.416219058,4.424757315,Success,3.607
157,081a6273-2e16-11ec-9e53-1458d0584f82,hp065.utah.cloudlab.us,15,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b mg -t MT -s 100 -u 200,7,7,fixed,4.42504271,4.4385503,Success,10.398
158,081a6273-2e16-11ec-9e53-1458d0584f82,hp065.utah.cloudlab.us,15,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b sp -t MT -s 100 -u 200,8,8,fixed,4.438840651,4.447915253,Success,4.464
159,081a6273-2e16-11ec-9e53-1458d0584f82,hp065.utah.cloudlab.us,15,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ua -t MT -s 100 -u 200,9,9,fixed,4.448198508,4.456633068,Success,3.602
161,d1172d06-2e16-11ec-bd7f-1458d0584f82,hp065.utah.cloudlab.us,16,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b bt -t MT -s 100 -u 200,1,1,fixed,4.517135577,4.527908689,Success,6.858
162,d1172d06-2e16-11ec-bd7f-1458d0584f82,hp065.utah.cloudlab.us,16,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b cg -t MT -s 100 -u 200,2,2,fixed,4.528198584,4.541589651,Success,10.893
163,d1172d06-2e16-11ec-bd7f-1458d0584f82,hp065.utah.cloudlab.us,16,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ep -t MT -s 100 -u 200,3,3,fixed,4.541884523,4.549307632,Success,1.984
164,d1172d06-2e16-11ec-bd7f-1458d0584f82,hp065.utah.cloudlab.us,16,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ft -t MT -s 100 -u 200,4,4,fixed,4.54958998,4.559079437,Success,4.91
165,d1172d06-2e16-11ec-bd7f-1458d0584f82,hp065.utah.cloudlab.us,16,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b is -t MT -s 100 -u 200,5,5,fixed,4.559369221,4.599998544,Success,27.939
166,d1172d06-2e16-11ec-bd7f-1458d0584f82,hp065.utah.cloudlab.us,16,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b lu -t MT -s 100 -u 200,6,6,fixed,4.600294012,4.608732355,Success,3.562
167,d1172d06-2e16-11ec-bd7f-1458d0584f82,hp065.utah.cloudlab.us,16,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b mg -t MT -s 100 -u 200,7,7,fixed,4.609016261,4.622409223,Success,10.407
168,d1172d06-2e16-11ec-bd7f-1458d0584f82,hp065.utah.cloudlab.us,16,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b sp -t MT -s 100 -u 200,8,8,fixed,4.622699299,4.631757846,Success,4.482
169,d1172d06-2e16-11ec-bd7f-1458d0584f82,hp065.utah.cloudlab.us,16,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ua -t MT -s 100 -u 200,9,9,fixed,4.63204285,4.64057969,Success,3.587
171,b227902f-2e17-11ec-92d0-1458d0584f82,hp065.utah.cloudlab.us,17,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b bt -t MT -s 100 -u 200,1,1,fixed,4.710647634,4.721470813,Success,6.899
172,b227902f-2e17-11ec-92d0-1458d0584f82,hp065.utah.cloudlab.us,17,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b cg -t MT -s 100 -u 200,2,2,fixed,4.721784863,4.735096133,Success,10.874
173,b227902f-2e17-11ec-92d0-1458d0584f82,hp065.utah.cloudlab.us,17,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ep -t MT -s 100 -u 200,3,3,fixed,4.735431057,4.742901833,Success,1.945
174,b227902f-2e17-11ec-92d0-1458d0584f82,hp065.utah.cloudlab.us,17,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ft -t MT -s 100 -u 200,4,4,fixed,4.74321414,4.75271219,Success,4.91
175,b227902f-2e17-11ec-92d0-1458d0584f82,hp065.utah.cloudlab.us,17,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b is -t MT -s 100 -u 200,5,5,fixed,4.753001999,4.7938449,Success,27.942
176,b227902f-2e17-11ec-92d0-1458d0584f82,hp065.utah.cloudlab.us,17,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b lu -t MT -s 100 -u 200,6,6,fixed,4.794141535,4.802580492,Success,3.575
177,b227902f-2e17-11ec-92d0-1458d0584f82,hp065.utah.cloudlab.us,17,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b mg -t MT -s 100 -u 200,7,7,fixed,4.802889516,4.816299499,Success,10.401
178,b227902f-2e17-11ec-92d0-1458d0584f82,hp065.utah.cloudlab.us,17,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b sp -t MT -s 100 -u 200,8,8,fixed,4.816588186,4.825668765,Success,4.486
179,b227902f-2e17-11ec-92d0-1458d0584f82,hp065.utah.cloudlab.us,17,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ua -t MT -s 100 -u 200,9,9,fixed,4.825952215,4.834444556,Success,3.594
181,6dfbaeca-2e18-11ec-b42f-1458d0584f82,hp065.utah.cloudlab.us,18,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b bt -t MT -s 100 -u 200,1,1,fixed,4.915879756,4.926489387,Success,6.845
182,6dfbaeca-2e18-11ec-b42f-1458d0584f82,hp065.utah.cloudlab.us,18,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b cg -t MT -s 100 -u 200,2,2,fixed,4.926794447,4.940217065,Success,10.892
183,6dfbaeca-2e18-11ec-b42f-1458d0584f82,hp065.utah.cloudlab.us,18,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ep -t MT -s 100 -u 200,3,3,fixed,4.940507762,4.948002241,Success,1.94
184,6dfbaeca-2e18-11ec-b42f-1458d0584f82,hp065.utah.cloudlab.us,18,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ft -t MT -s 100 -u 200,4,4,fixed,4.948298225,4.957908557,Success,4.891
185,6dfbaeca-2e18-11ec-b42f-1458d0584f82,hp065.utah.cloudlab.us,18,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b is -t MT -s 100 -u 200,5,5,fixed,4.95820876,4.998818286,Success,27.891
186,6dfbaeca-2e18-11ec-b42f-1458d0584f82,hp065.utah.cloudlab.us,18,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b lu -t MT -s 100 -u 200,6,6,fixed,4.999114881,5.007644172,Success,3.593
187,6dfbaeca-2e18-11ec-b42f-1458d0584f82,hp065.utah.cloudlab.us,18,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b mg -t MT -s 100 -u 200,7,7,fixed,5.007945418,5.022101458,Success,10.408
188,6dfbaeca-2e18-11ec-b42f-1458d0584f82,hp065.utah.cloudlab.us,18,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b sp -t MT -s 100 -u 200,8,8,fixed,5.022403676,5.031479463,Success,4.483
189,6dfbaeca-2e18-11ec-b42f-1458d0584f82,hp065.utah.cloudlab.us,18,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ua -t MT -s 100 -u 200,9,9,fixed,5.031763619,5.040294818,Success,3.582
191,38b71b7f-2e19-11ec-bd5f-1458d0584f82,hp065.utah.cloudlab.us,19,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b bt -t MT -s 100 -u 200,1,1,fixed,5.118897196,5.182949397,Success,6.855
192,38b71b7f-2e19-11ec-bd5f-1458d0584f82,hp065.utah.cloudlab.us,19,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b cg -t MT -s 100 -u 200,2,2,fixed,5.183256076,5.1967644,Success,10.935
193,38b71b7f-2e19-11ec-bd5f-1458d0584f82,hp065.utah.cloudlab.us,19,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ep -t MT -s 100 -u 200,3,3,fixed,5.197061732,5.204534958,Success,1.939
194,38b71b7f-2e19-11ec-bd5f-1458d0584f82,hp065.utah.cloudlab.us,19,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ft -t MT -s 100 -u 200,4,4,fixed,5.20482119,5.214422214,Success,4.913
195,38b71b7f-2e19-11ec-bd5f-1458d0584f82,hp065.utah.cloudlab.us,19,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b is -t MT -s 100 -u 200,5,5,fixed,5.214714424,5.255224304,Success,27.96
196,38b71b7f-2e19-11ec-bd5f-1458d0584f82,hp065.utah.cloudlab.us,19,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b lu -t MT -s 100 -u 200,6,6,fixed,5.255524458,5.26408105,Success,3.625
197,38b71b7f-2e19-11ec-bd5f-1458d0584f82,hp065.utah.cloudlab.us,19,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b mg -t MT -s 100 -u 200,7,7,fixed,5.264364144,5.277870755,Success,10.403
198,38b71b7f-2e19-11ec-bd5f-1458d0584f82,hp065.utah.cloudlab.us,19,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b sp -t MT -s 100 -u 200,8,8,fixed,5.278163491,5.287289066,Success,4.48
199,38b71b7f-2e19-11ec-bd5f-1458d0584f82,hp065.utah.cloudlab.us,19,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ua -t MT -s 100 -u 200,9,9,fixed,5.287582319,5.296256625,Success,3.592
201,03bbc5e8-2e1a-11ec-a994-1458d0584f82,hp065.utah.cloudlab.us,20,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b bt -t MT -s 100 -u 200,1,1,fixed,5.37506352,5.386096117,Success,6.86
202,03bbc5e8-2e1a-11ec-a994-1458d0584f82,hp065.utah.cloudlab.us,20,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b cg -t MT -s 100 -u 200,2,2,fixed,5.386390662,5.399816113,Success,10.953
203,03bbc5e8-2e1a-11ec-a994-1458d0584f82,hp065.utah.cloudlab.us,20,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ep -t MT -s 100 -u 200,3,3,fixed,5.400104139,5.407509946,Success,1.949
204,03bbc5e8-2e1a-11ec-a994-1458d0584f82,hp065.utah.cloudlab.us,20,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ft -t MT -s 100 -u 200,4,4,fixed,5.407794418,5.417242136,Success,4.905
205,03bbc5e8-2e1a-11ec-a994-1458d0584f82,hp065.utah.cloudlab.us,20,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b is -t MT -s 100 -u 200,5,5,fixed,5.417528327,5.45852788,Success,27.986
206,03bbc5e8-2e1a-11ec-a994-1458d0584f82,hp065.utah.cloudlab.us,20,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b lu -t MT -s 100 -u 200,6,6,fixed,5.458835005,5.467309486,Success,3.544
207,03bbc5e8-2e1a-11ec-a994-1458d0584f82,hp065.utah.cloudlab.us,20,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b mg -t MT -s 100 -u 200,7,7,fixed,5.467595437,5.481420058,Success,10.423
208,03bbc5e8-2e1a-11ec-a994-1458d0584f82,hp065.utah.cloudlab.us,20,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b sp -t MT -s 100 -u 200,8,8,fixed,5.481731392,5.490796296,Success,4.482
209,03bbc5e8-2e1a-11ec-a994-1458d0584f82,hp065.utah.cloudlab.us,20,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ua -t MT -s 100 -u 200,9,9,fixed,5.491079862,5.499610951,Success,3.583
211,f38db519-2e1a-11ec-a02b-1458d0584f82,hp065.utah.cloudlab.us,21,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b bt -t MT -s 100 -u 200,1,1,fixed,5.569439069,5.580065282,Success,6.903
212,f38db519-2e1a-11ec-a02b-1458d0584f82,hp065.utah.cloudlab.us,21,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b cg -t MT -s 100 -u 200,2,2,fixed,5.580358209,5.594217561,Success,10.907
213,f38db519-2e1a-11ec-a02b-1458d0584f82,hp065.utah.cloudlab.us,21,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ep -t MT -s 100 -u 200,3,3,fixed,5.594520747,5.602039459,Success,1.959
214,f38db519-2e1a-11ec-a02b-1458d0584f82,hp065.utah.cloudlab.us,21,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ft -t MT -s 100 -u 200,4,4,fixed,5.602332296,5.611822344,Success,4.91
215,f38db519-2e1a-11ec-a02b-1458d0584f82,hp065.utah.cloudlab.us,21,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b is -t MT -s 100 -u 200,5,5,fixed,5.612124492,5.653014803,Success,27.992
216,f38db519-2e1a-11ec-a02b-1458d0584f82,hp065.utah.cloudlab.us,21,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b lu -t MT -s 100 -u 200,6,6,fixed,5.653325656,5.66189858,Success,3.574
217,f38db519-2e1a-11ec-a02b-1458d0584f82,hp065.utah.cloudlab.us,21,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b mg -t MT -s 100 -u 200,7,7,fixed,5.6621906,5.675765852,Success,10.448
218,f38db519-2e1a-11ec-a02b-1458d0584f82,hp065.utah.cloudlab.us,21,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b sp -t MT -s 100 -u 200,8,8,fixed,5.676069824,5.68505053,Success,4.496
219,f38db519-2e1a-11ec-a02b-1458d0584f82,hp065.utah.cloudlab.us,21,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ua -t MT -s 100 -u 200,9,9,fixed,5.685326818,5.693845794,Success,3.591
221,d46ba606-2e1b-11ec-9334-1458d0584f82,hp065.utah.cloudlab.us,22,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b bt -t MT -s 100 -u 200,1,1,fixed,5.762926411,5.773751642,Success,6.869
222,d46ba606-2e1b-11ec-9334-1458d0584f82,hp065.utah.cloudlab.us,22,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b cg -t MT -s 100 -u 200,2,2,fixed,5.774043316,5.787503416,Success,10.939
223,d46ba606-2e1b-11ec-9334-1458d0584f82,hp065.utah.cloudlab.us,22,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ep -t MT -s 100 -u 200,3,3,fixed,5.787794513,5.795191924,Success,1.952
224,d46ba606-2e1b-11ec-9334-1458d0584f82,hp065.utah.cloudlab.us,22,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ft -t MT -s 100 -u 200,4,4,fixed,5.795482972,5.805049188,Success,4.909
225,d46ba606-2e1b-11ec-9334-1458d0584f82,hp065.utah.cloudlab.us,22,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b is -t MT -s 100 -u 200,5,5,fixed,5.80533807,5.846127502,Success,27.95
226,d46ba606-2e1b-11ec-9334-1458d0584f82,hp065.utah.cloudlab.us,22,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b lu -t MT -s 100 -u 200,6,6,fixed,5.846424202,5.854928112,Success,3.567
227,d46ba606-2e1b-11ec-9334-1458d0584f82,hp065.utah.cloudlab.us,22,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b mg -t MT -s 100 -u 200,7,7,fixed,5.855211307,5.8687572,Success,10.441
228,d46ba606-2e1b-11ec-9334-1458d0584f82,hp065.utah.cloudlab.us,22,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b sp -t MT -s 100 -u 200,8,8,fixed,5.869046122,5.878060119,Success,4.494
229,d46ba606-2e1b-11ec-9334-1458d0584f82,hp065.utah.cloudlab.us,22,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ua -t MT -s 100 -u 200,9,9,fixed,5.878344647,5.886883158,Success,3.582
231,90468912-2e1c-11ec-98ca-1458d0584f82,hp065.utah.cloudlab.us,23,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b bt -t MT -s 100 -u 200,1,1,fixed,5.96718516,5.977905207,Success,6.838
232,90468912-2e1c-11ec-98ca-1458d0584f82,hp065.utah.cloudlab.us,23,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b cg -t MT -s 100 -u 200,2,2,fixed,5.978206509,5.991740127,Success,10.932
233,90468912-2e1c-11ec-98ca-1458d0584f82,hp065.utah.cloudlab.us,23,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ep -t MT -s 100 -u 200,3,3,fixed,5.992043343,5.999464035,Success,1.972
