run_uuid,hostname,run_num,total_runs,exp_command,exp_number,order_number,order_type,time_start,time_stop,completion_status,result
883a3b7f-2e0f-11ec-9b39-1458d0584f82,hp065.utah.cloudlab.us,7,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b cg -t MT -s 100 -u 200,2,2,fixed,2.735147157,2.74895882,Success,10.936
883a3b7f-2e0f-11ec-9b39-1458d0584f82,hp065.utah.cloudlab.us,7,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ep -t MT -s 100 -u 200,3,3,fixed,2.749253075,2.756762058,Success,1.967
883a3b7f-2e0f-11ec-9b39-1458d0584f82,hp065.utah.cloudlab.us,7,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ft -t MT -s 100 -u 200,4,4,fixed,2.757046345,2.767021834,Success,4.907
883a3b7f-2e0f-11ec-9b39-1458d0584f82,hp065.utah.cloudlab.us,7,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b is -t MT -s 100 -u 200,5,5,fixed,2.767332101,2.808839052,Success,27.984
883a3b7f-2e0f-11ec-9b39-1458d0584f82,hp065.utah.cloudlab.us,7,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b lu -t MT -s 100 -u 200,6,6,fixed,2.809159051,2.817666334,Success,3.520
883a3b7f-2e0f-11ec-9b39-1458d0584f82,hp065.utah.cloudlab.us,7,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b mg -t MT -s 100 -u 200,7,7,fixed,2.817961365,2.831423889,Success,10.417
883a3b7f-2e0f-11ec-9b39-1458d0584f82,hp065.utah.cloudlab.us,7,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b sp -t MT -s 100 -u 200,8,8,fixed,2.831711543,2.840770904,Success,4.515
883a3b7f-2e0f-11ec-9b39-1458d0584f82,hp065.utah.cloudlab.us,7,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ua -t MT -s 100 -u 200,9,9,fixed,2.841057216,2.849432871,Success,3.582
52f0c31d-2e10-11ec-8a97-1458d0584f82,hp065.utah.cloudlab.us,8,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200,0,0,fixed,2.899409966,2.928402151,Success,"33739.84,33675.09,37896.84,38123.77"
52f0c31d-2e10-11ec-8a97-1458d0584f82,hp065.utah.cloudlab.us,8,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b bt -t MT -s 100 -u 200,1,1,fixed,2.928695398,2.939365497,Success,6.858
52f0c31d-2e10-11ec-8a97-1458d0584f82,hp065.utah.cloudlab.us,8,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b cg -t MT -s 100 -u 200,2,2,fixed,2.939668577,2.953210843,Success,10.904
52f0c31d-2e10-11ec-8a97-1458d0584f82,hp065.utah.cloudlab.us,8,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ep -t MT -s 100 -u 200,3,3,fixed,2.953501796,2.96095919,Success,1.945
52f0c31d-2e10-11ec-8a97-1458d0584f82,hp065.utah.cloudlab.us,8,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ft -t MT -s 100 -u 200,4,4,fixed,2.961243096,2.970740079,Success,4.911
52f0c31d-2e10-11ec-8a97-1458d0584f82,hp065.utah.cloudlab.us,8,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b is -t MT -s 100 -u 200,5,5,fixed,2.97103301,3.012148659,Success,27.841
52f0c31d-2e10-11ec-8a97-1458d0584f82,hp065.utah.cloudlab.us,8,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b lu -t MT -s 100 -u 200,6,6,fixed,3.012475409,3.021040758,Success,3.571
52f0c31d-2e10-11ec-8a97-1458d0584f82,hp065.utah.cloudlab.us,8,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b mg -t MT -s 100 -u 200,7,7,fixed,3.021325055,3.034792921,Success,10.394
52f0c31d-2e10-11ec-8a97-1458d0584f82,hp065.utah.cloudlab.us,8,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b sp -t MT -s 100 -u 200,8,8,fixed,3.035086549,3.044149021,Success,4.452
52f0c31d-2e10-11ec-8a97-1458d0584f82,hp065.utah.cloudlab.us,8,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ua -t MT -s 100 -u 200,9,9,fixed,3.04443632,3.052957521,Success,3.589
1da26907-2e11-11ec-a215-1458d0584f82,hp065.utah.cloudlab.us,9,120,/bin/bash ~/os-benchmarks/scripts/run_memory.sh -n 0 -d 1 -b stream -t MT -s 100 -u 200,0,0,fixed,3.103289683,3.131774294,Success,"33927.52,33848.71,38044.15,38281.30"
1da26907-2e11-11ec-a215-1458d0584f82,hp065.utah.cloudlab.us,9,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b bt -t MT -s 100 -u 200,1,1,fixed,3.13209068,3.14293394,Success,6.870
1da26907-2e11-11ec-a215-1458d0584f82,hp065.utah.cloudlab.us,9,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b cg -t MT -s 100 -u 200,2,2,fixed,3.143257628,3.156742276,Success,10.869
1da26907-2e11-11ec-a215-1458d0584f82,hp065.utah.cloudlab.us,9,120,/bin/bash ~/os-benchmarks/scripts/run_cpu.sh -n 0 -d 1 -b ep -t MT -s 100 -u 200,3,3,fixed,3.157077194,3.164552855,Success,1.970
